App Name,App ID,Final,Running Result,Install Result,Remarks,App Category,Developer,App Version,Updated Date,Crash log,Camera_p
T-Mobile DIGITS,com.tmobile.digits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Airline Manager - 2025,dk.xombat.airlinemanager4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Power Clean Up,pc.power.clean.up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Bubble Tower 3D!,com.ksenastranger.bubbletower,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Mono -voice balance,com.balance.voice,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SchoolCafÃÂ©,com.schoolcafe.app,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ActiveAlert,com.active911.app,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
News Today,com.newsvison.android.newstoday,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Merge Ocean - Story & Cooking,linkdesks.merge.ocean.cooking,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Screw Match: ASMR Blast,com.bestplaygame.screwmatch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Trane Home,com.schlagelink.android,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Screw Puzzle: Nuts and Bolts,com.tangle.nuts.bolts,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Intermountain Health UT/ID,org.ihc.dfd,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
All Email Access: Mail Inbox,info.myapp.allemailaccess,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Lambda Launcher,com.theme.lambda.launcher,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Meete - Text & Chat,com.new.meet,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Nuts & Bolts 3D: Screw Master,com.uc.wood.bolts.puzzle,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
"Messages: Text Message, SMS",com.messages.textmessage.sms.messagingapp,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CHEF iQ,com.chefman.chefiq.prod,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Qmee: Paid Survey Cash Rewards,com.qmee.mobile,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Backpack Rush: Bag Merge,com.onicore.backpack.rush,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Mini Games - Pop It Antistress,com.ezt.popit.v2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Magic Lantern,wl.smartled.rgb,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Million Lords: World Conquest,com.millionvictories.games.millionlords,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ElevenReader - Text to Speech,io.elevenlabs.readerapp,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Cake Away Match Puzzle,com.cake.away.match.puzzle,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sun Country Airlines,com.suncountry.suncountrymobile,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ameren Mobile,com.ameren.mobile,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Eversource Energy,com.kubra.eversource,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HAnime - Anime TV SUB & DUB,com.kinox.android,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DanceBUG,com.drcvideo.dancebugs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Alarm Clock,com.alarm.clock.timer.alarmclock,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Live Launcher,com.live.theme.launcher,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Bricks Royale-Brick Balls Game,com.polyverse.bricks.game,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Motorway Release Master,com.chaos.infusion.battle,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Flash Cleaner Pro,com.filemate.keepdocs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TeleGuard,ch.swisscows.messenger.teleguardapp,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Noticias Locales,com.novanews.android.localnews.es,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NovelaGo - Good novels,com.novelago.android.app,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Melon Smash,melon.smash,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Prime Opinion: Survey for Cash,com.primeopinion.appname,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Zen Mahjong: Classic Tiles,com.puzzle.matchtile,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Go'Rewards - Dice & Events,com.jordancouturier.freedice_monopolygo,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Fan Noises For Sleeping,com.amikulich.fan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ShopWoodmans,com.grocerkey.frontendapp.woodmans,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DINOPAY - Sinclair Oil,com.p97.sinclair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ball Sort Puzzle,com.hideseek.fruitsortpuzzle,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PangoBooks: Buy & Sell Books,com.grantwsingleton.pangobookslive,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Amazon Flex Debit Card,com.greendotcorp.amazon.flex,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
mail.com: Email app & Cloud,com.mail.mobile.android.mail,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domino Master - Play Dominoes,com.TikGames.DominoMaster,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZomBees - Shooter,tr.com.playin.zombees,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Wealthfront: Save and Invest,com.wealthfront,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Words of Wonders: Guru,com.fugo.wowguru,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Frozen City,com.fct.global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Tapes Prison: Escape Barry,com.prison.escape.survival.rnd2024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Anime Cosplay Coloring Pages,com.paint.by.numbers.color.fun,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Email - Fast and Smart Mail,com.fastsigninemail.securemail.bestemail,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
"Healthi: Weight Loss, Diet App",com.ellisapps.itrackbitesplus,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Box Tops for EducationÃÂ,com.generalmills.btfe,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
The Coffee BeanÃÂ® Rewards,com.coffeebean.apps.production,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Synchrony Bank,com.syf.synchronybank,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Milk Farm Tycoon,com.eastsidegames.milkinc,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Talkspace Therapy & Counseling,com.talkspace.talkspaceapp,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jack's,com.jacks.app,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Viggle AI: Meme Generator,com.warpengine.viggle,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ROVE Dash Cam,com.rovedashcam.android,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Black Rock Coffee Bar,com.paytronix.client.android.app.blackrockcoffee,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Copa Airlines,com.mttnow.android.copa.production,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Crozzle - Crossword Puzzles,se.maginteractive.crozzle,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GoPass ÃÂ®,dk.unwire.projects.dart,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Pirate Raid - Caribbean Battle,com.whalergames.pirateraid,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Words More -Ultimate Crossword,com.joyvendor.wordsmore.android.en,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AthleticAPP,net.athletic.app,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Navan,com.tripactions.alpha,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TAP LA,net.metro.taprider,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Woody Screw: Nut and Bolt Jam,com.woody.screw.nuts.bolts.jam.puzzle,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Morgan Stanley Wealth Mgmt,com.morganstanley.clientmobile.prod,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Thorntons Refreshing Rewards,com.thorntons.refreshingrewards,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MyACCESS Wisconsin,gov.wisconsin.dhs.accessmobile,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PrepWizard,com.cyberdynamite.prepwizard,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
StepUp Pedometer Step Counter,com.thestepupapp.stepup,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Screw Sort JamÃÂ - Screw 3d,screw.nuts.jam.pin.puzzle,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Combat Cruiser,com.stoneaxe.mechshooter.android,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Security Service Mobile,org.ssfcu.mobilebanking,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DexterPay,com.dexter.dexterpay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Lotto.com - Lottery Ticket App,com.dreamit.lcm,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ovia Cycle & Pregnancy Tracker,com.ovuline.fertility,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Xiaomi Home,com.xiaomi.smarthome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
FL WIC,com.sigmasoftware.flwise,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TapTap Match - Connect Tiles,com.pingvigames.taptap_match_connect_pairs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Water Power,com.mountaincreekgames.waterpower,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
The Office: Somehow We Manage,com.eastsidegames.theofficeswm,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Carrington Mobile,com.carringtonms.CMSMobile2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Alpha Progression Gym Tracker,com.alphaprogression.alphaprogression,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
LoterÃÂ­a ElectrÃÂ³nica Oficial,com.sgi.prlottery,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Hume,com.elink.fittrackhealth.pro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Preply: Language Learning App,com.preply,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Iowa 511,com.transcore.android.iowadot,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WI Lottery,com.wilottery.mobile,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TigerConnect,com.tigertext,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vinted - Buy and sell clothes,fr.vinted,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sword Health,com.swordhealth.guarda,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AllianceHCM MyPay,com.alliancepayroll.mypay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Minnesota 511,crc.carsapp.mn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
myPrivia,com.priviamedicalgroup.priviaapp,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ProLiant Mobile,com.proliant.mobile,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ent Mobile Banking,com.ent.mobile,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Iowa LotteryÃÂs LotteryPlus,com.mdi.ialottery,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Mealime Meal Plans & Recipes,com.mealime,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WIC2Go,com.sigmasoftware.nywic,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Time Clock: Easy Tracker,co.timesquared.timetracker,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Download video no watermark,tiktok.video.downloader.nowatermark.tiktokdownload,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ora Storage Manager -Antivirus,storage.manager.ora,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Four Winds Online Casino - MI,com.palainteractive.fourwinds.michigan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Club Pilates,com.xponential.clubpilates,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RoadWarrior Route Planner,com.roadwarrior.android,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Music Player for Android,com.eliferun.music,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ieGeek Cam,com.iegeekCam.cam,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Meme Soundboard 2016-2024,fun.memesoundboard.andanylo,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ShiftKey - PRN Healthcare Jobs,com.shiftkey.provider,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
LA Clippers + Intuit Dome,com.laclippers.fanapp,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WBRC First Alert Weather,com.wbrc.android.weather,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Faire Wholesale,com.faire.retailer,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Video Downloader: Video Saver,video.downloader.allvideodownloader.videosaver,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Hey Beauty: Love & Puzzle,com.hey.beauty.puzzle.game,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sober Time - Sober Day Counter,com.sociosoft.sobertime,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sea Block 1010,com.cupcake.sea.block1010.puzzle,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Music X - Simple Music Player,com.musi.musicx.pro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Wemo,com.belkin.wemoandroid,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
"Translator -Text, Voice, Photo",com.flyr.translator,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CorrLinks,com.advtechgrp.android.corrlinks,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ampm,com.firststarcommunications.ampmscratchpower.android,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Chuze Fitness,com.chuzefitness,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Plus500 Trading & Investing,com.plus500.futures,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PayPal Zettle: Point of Sale,com.izettle.android,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AppBlock - Block Apps & Sites,cz.mobilesoft.appblock,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Solitaire Pal: Big Card,klondike.solitaire.cardgames.puzzle.free.offline.freecell.spider,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CleanPay Mobile,com.ubix.kiosoft2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
enbrighten,com.enbrighten.smart,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
"Cards, Universe & Everything",com.avid.cue,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
All-In-One Calculator,all.in.one.calculator,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SpanishDictionary.com Learning,com.spanishdict.spanishdict,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Whirlpool,com.whirlpool.android.wpapp,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Swagbucks Trivia for Money,com.prodege.swagiq,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Superb Slots - HD Slots Games,com.uphill.slot.classic,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Fancy Cleaner,fc.fancy.cleaner,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
EcoFlow,com.ecoflow,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Aceable Drivers Ed & Test Prep,com.aceable.aceablede_android,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
IBC Mobile Banking,com.q2e.IBCbank336340.mobile.production,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BI SmartLINK,com.biinc.mobile.client,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
LINQ Connect,com.linq.linqconnect,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Imagine Account Center,com.atlanticus.imaginecredit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Spades: The Classic Card Game,com.fbig.spades,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Block Rush - Block Puzzle Game,com.oakever.blockrush,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Found: Business Banking,app.indie.my,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Hello Kitty Dream Village,jp.cocone.sweetdays,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
West Escape,com.western.escape,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Punchbowl: Invites & eCards,com.punchbowl.mobile,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Umo Mobility,com.cubic.ctp.app,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
The RealReal - Buy+Sell Luxury,com.therealreal.app,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Rare Candy - Collect Together,com.rarecandy.rarecandy,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Fi - GPS Dog Tracker,com.barkinglabs.fi,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ClickUp - Manage Teams & Tasks,co.mangotechnologies.clickup,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Drop Merge : Number Puzzle,com.superbox.aos.drop2048,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Night Owl Connect,com.nightowl.connect,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RollerCoaster Tycoon Touch,com.atari.mobile.rctempire,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
minimalist phone: Screen Time,com.qqlabs.minimalistlauncher,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
La Musica: Radio & Podcasts,com.sbs.lamusica,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
myCFNA Mobile,com.cfna.app,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Customer Spark,com.walmart.customerspark,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Alarm Clock,com.alarm.clock.tools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Video downloader - Story Saver,instagram.video.downloader.story.saver.ig,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Latch,com.latch.android.latchapp,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Color Ball Sort Wooden Puzzle,com.titan.ball.sort.woody.puzzle,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Clean Pulse - Mobile Manager,cp.clean.pulse,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
The Spike Cross - Volleyball,com.daerisoft.thespikerm,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ArcGIS Field Maps,com.esri.fieldmaps,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
T-MobileÃÂ® FamilyModeÃÂ,com.tmobile.familycontrols,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Voice Recorder Voice Memo,com.fkgpmobile.audiorecorder,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Music Downloader & Mp3 Songs M,com.free.music.downloader.erersd,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Marianos,com.marianos.android,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AirDroid Parental Control,com.sand.airdroidkidp,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ramp,com.ramp.android.app,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Birdfy,com.birdfy.smarthome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9Weather: Weather forecast,amobi.weather.forecast.storm.radar,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Quicken Simplifi: Budget Smart,com.quicken.acme,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Marble Legend,com.easygame.marblelegend,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Huck's Bucks Bigg Rewards,com.hucks.app,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Robinhood Credit Card,com.robinhood.money,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sandbox Playground 3d game,com.Khadiev.Sandbox.Games3D.Playground.Offline,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Light Connect,jp.co.goodroid.hyper.lightconnect,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Checkout 51: Cash Back Savings,com.c51,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Case Status,com.briefcase.casestatus,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TaxesToGo,com.rhodescomputerservices.taxestogo,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Altametrics Schedules,com.altametrics.zipschedulesers,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
LIFX,com.lifx.lifx,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WheresTheBus,com.wtb.mrider,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Thrive Hearing Control,com.starkey.android.newlink.release,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Lutron App,com.lutron.mmw,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Motivation - Daily quotes,com.hrd.motivation,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Dream Tile: Triple Match Games,dreamtile.triple.match.game,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MarketWatch,com.marketwatch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Postparty,com.lifeonair.postparty,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
LibreLinkUp,org.nativescript.LibreLinkUp,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
FourKites CarrierLink App,mobile.fourkites.com.carrierLink,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Strong Workout Tracker Gym Log,io.strongapp.strong,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Radio Mexico - online radio,com.appmind.radios.mx,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
YsxLite,com.ysxlite.cam,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Letsfit,com.honbow.letsfit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Orangetheory,com.orangetheoryfitness.orangetheory,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
iAquaLink,com.zodiac.iaqualink,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Mico - Live Wallpaper & Widget,com.sm.mico,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Triple Family 3D - Match Story,com.matchfamliy3d.tirple.match.gp,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Fresh Thyme Market,com.freshthyme.app.android,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Warzone Meta & Loadout,com.warzone.stats,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Virta Health,com.participantapp,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Fruitagon: Stack Sort,com.fruit.hexa.sort,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Guitar Center: Shop Music Gear,com.guitarcenter.mobile.app,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MacrosFirst - Macro Tracker,com.ha.prepsmart,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
"Photo Gallery - Album, Vault",photo.manager.private.photogallery,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Home Assistant,io.homeassistant.companion.android,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Lovely ÃÂ Meet and Date Locals,com.pinkapp,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Burger King Puerto Rico,com.burgerking.kingfinder,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peggle Blast,com.ea.game.pegglex_row,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Hush - Express Freely,ac.hush.app,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NA Meeting Search,org.na.naapp,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Quick News,com.quicknews.android.newsdeliver,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
reMarkable mobile,com.remarkable.mobile,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Beekeeper - Frontline Success,ch.beekeeper.beekeeper,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Merge Kingdoms - Tower Defense,com.funcraft.mergetower,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Oracle Fusion Applications,com.oracle.cloud.hcm.mobile,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Go Climb!,com.mbtkpihzwx.climbtaptap,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Nuts Sort! Story Puzzle Game,nuts.sort.color.story.puzzle.games,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Tube Video Downloader & Video ,com.video.downloader.eopiu,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Al QURAN - ?????? ??????,free.alquran.holyquran,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Car-Part.com Used Auto Parts,com.carpart.classic,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Abide - Bible Meditation Sleep,is.abide,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WAFF 48 First Alert Weather,com.waff.android.weather,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
OLA,com.onlineliquidationauction.customerapp,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
"Weezer-Lite, MP3 Music player",com.weezerlite.and,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GeoSmile - Move to Earn Money,jp.geot.trimaglobal,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Restaurant365,com.restaurant365.scheduling,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sandata Mobile Connect,com.sandata.smc.prod,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Calendly Mobile,com.calendly.app,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Dating and Chat - Lovector,com.dating.lovector,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Pokellector: Pokemon Cards,air.com.pokellector.mobile,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Boards.com,co.heybliss.blisskeyboard,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ember - Earn Crypto,com.emberfund.ember,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Bloomz,net.bloomz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WiFi Scanner & Connect,com.kidslearn.abckids.kidsalphabets.colorskids210,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Clap and Find My Phone App,com.findphone.ringringget,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MaintainX Work Order CMMS,com.commas.client,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Storage Smart Entry by Nok?,com.noke.nokeaccess,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RideRTC,com.rtcsnv.rideRTC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
